"host_id","guest_id","listing_id","rating_id","review_date","total_rating","communication_rating","cleanliness_rating","location_rating","checkin_rating"
7747,7747,7747,3,"2024-01-18",3,2,3,4,4
7748,7748,7748,4,"2023-07-29",2,2,2,5,4
7749,7749,7749,3,"2022-01-13",5,4,2,2,3
7750,7750,7750,1,"2021-03-29",1,1,2,2,3
7751,7751,7751,2,"2021-02-28",2,1,1,5,3
7752,7752,7752,3,"2021-04-09",2,5,1,5,3
7753,7753,7753,2,"2019-12-16",2,4,4,1,2
7754,7754,7754,1,"2019-08-15",3,3,4,3,5
7755,7755,7755,4,"2022-05-02",4,2,3,3,3
7756,7756,7756,4,"2020-03-06",5,5,2,1,3
7757,7757,7757,5,"2020-10-11",5,2,4,1,5
7758,7758,7758,5,"2023-05-17",2,3,5,5,4
7759,7759,7759,4,"2022-05-01",4,5,4,4,3
7760,7760,7760,1,"2023-01-24",2,5,3,2,5
7761,7761,7761,1,"2019-02-28",1,1,1,4,3
7762,7762,7762,4,"2020-10-27",4,3,3,5,3
7763,7763,7763,1,"2023-12-31",1,3,2,4,5
7764,7764,7764,4,"2020-01-11",1,3,5,4,1
7765,7765,7765,3,"2023-03-28",5,4,5,4,2
7766,7766,7766,1,"2023-05-06",2,3,1,2,5
7767,7767,7767,1,"2021-08-20",5,1,3,3,3
7768,7768,7768,2,"2020-01-04",5,3,4,4,4
7769,7769,7769,1,"2022-11-18",2,5,2,2,3
7770,7770,7770,3,"2020-02-18",3,4,5,2,3
7771,7771,7771,2,"2024-01-20",1,5,4,3,5
7772,7772,7772,1,"2020-09-21",2,3,2,5,2
7773,7773,7773,1,"2023-01-04",3,5,5,2,2
7774,7774,7774,1,"2020-08-14",5,5,2,3,2
7775,7775,7775,1,"2023-10-06",2,4,3,5,2
7776,7776,7776,5,"2023-05-12",4,5,2,4,2
7777,7777,7777,5,"2019-04-17",5,1,4,2,2
7778,7778,7778,3,"2023-11-19",2,2,4,3,2
7779,7779,7779,3,"2023-11-12",2,5,1,2,5
7780,7780,7780,4,"2021-01-24",3,3,2,1,2
7781,7781,7781,2,"2021-03-18",4,4,5,2,3
7782,7782,7782,1,"2021-01-11",4,3,5,1,4
7783,7783,7783,5,"2022-09-15",5,3,3,5,4
7784,7784,7784,3,"2023-12-11",4,4,1,4,3
7785,7785,7785,1,"2022-03-10",3,3,5,5,4
7786,7786,7786,4,"2021-08-16",5,2,3,5,5
7787,7787,7787,5,"2024-01-08",3,3,2,3,2
7788,7788,7788,4,"2021-02-07",1,2,2,3,5
7789,7789,7789,2,"2022-05-12",1,1,2,4,4
7790,7790,7790,4,"2022-01-02",1,4,1,1,4
7791,7791,7791,4,"2023-05-30",3,3,5,4,2
7792,7792,7792,4,"2020-04-11",4,2,5,2,5
7793,7793,7793,4,"2021-03-29",2,3,5,5,4
7794,7794,7794,4,"2022-04-09",5,2,3,3,1
7795,7795,7795,4,"2021-02-28",3,1,2,1,4
7796,7796,7796,3,"2021-09-21",3,1,3,1,5
7797,7797,7797,1,"2021-12-30",5,4,5,4,4
7798,7798,7798,1,"2024-01-11",5,2,4,1,3
7799,7799,7799,4,"2020-03-26",4,1,1,4,2
7800,7800,7800,3,"2019-09-10",2,1,3,2,1
7801,7801,7801,4,"2019-06-20",3,2,5,1,3
7802,7802,7802,5,"2021-03-30",3,4,4,2,2
7803,7803,7803,1,"2021-10-10",5,3,1,5,1
7804,7804,7804,2,"2023-10-12",4,5,2,5,4
7805,7805,7805,4,"2019-04-26",3,3,2,2,2
7806,7806,7806,2,"2023-05-02",5,1,3,3,3
7807,7807,7807,1,"2024-01-04",3,5,2,5,4
7808,7808,7808,4,"2021-06-13",2,3,5,4,1
7809,7809,7809,4,"2019-04-17",5,5,2,4,2
7810,7810,7810,4,"2021-08-26",4,4,1,5,3
7811,7811,7811,3,"2022-04-18",1,4,3,4,4
7812,7812,7812,4,"2021-05-14",3,1,2,3,5
7813,7813,7813,4,"2023-03-14",4,5,2,1,2
7814,7814,7814,5,"2023-11-27",4,5,1,1,4
7815,7815,7815,3,"2019-08-17",4,2,2,5,1
7816,7816,7816,4,"2020-11-17",2,3,4,4,2
7817,7817,7817,5,"2020-07-03",3,2,2,4,1
7818,7818,7818,2,"2019-08-15",3,5,4,3,4
7819,7819,7819,3,"2023-03-14",5,5,3,5,2
7820,7820,7820,1,"2019-03-10",2,2,1,5,1
7821,7821,7821,2,"2023-09-12",3,5,1,1,5
7822,7822,7822,4,"2024-01-23",5,5,3,4,5
7823,7823,7823,5,"2019-03-27",2,2,2,3,4
7824,7824,7824,2,"2020-07-28",4,3,2,1,1
7825,7825,7825,5,"2022-08-15",3,4,5,2,3
7826,7826,7826,4,"2024-01-23",4,4,3,2,3
7827,7827,7827,3,"2021-03-27",1,3,3,4,5
7828,7828,7828,5,"2020-11-28",4,2,1,5,3
7829,7829,7829,3,"2023-09-17",5,1,5,4,1
7830,7830,7830,1,"2022-06-01",5,2,1,4,2
7831,7831,7831,4,"2023-04-19",3,2,4,3,4
7832,7832,7832,2,"2020-03-19",3,1,5,3,4
7833,7833,7833,2,"2019-07-12",4,2,2,5,1
7834,7834,7834,3,"2020-03-20",4,4,4,2,4
7835,7835,7835,1,"2021-05-27",3,1,3,4,5
7836,7836,7836,2,"2020-05-28",3,1,2,3,1
7837,7837,7837,2,"2019-08-10",4,2,3,4,5
7838,7838,7838,2,"2021-06-09",2,3,1,1,3
7839,7839,7839,1,"2020-05-15",5,5,2,4,5
7840,7840,7840,2,"2021-09-01",4,4,1,1,2
7841,7841,7841,1,"2019-11-20",1,5,4,4,4
7842,7842,7842,2,"2019-08-12",3,3,1,5,1
7843,7843,7843,5,"2019-10-07",4,4,1,1,1
7844,7844,7844,2,"2021-11-30",3,3,2,1,3
7845,7845,7845,3,"2020-08-18",3,2,2,2,4
7846,7846,7846,5,"2023-11-29",5,1,1,5,3
7847,7847,7847,2,"2020-01-24",1,3,4,1,2
7848,7848,7848,3,"2020-06-07",2,3,2,1,4
7849,7849,7849,2,"2019-05-23",2,5,4,4,4
7850,7850,7850,4,"2023-08-24",3,2,1,2,5
7851,7851,7851,5,"2023-07-19",5,4,2,3,2
7852,7852,7852,4,"2022-03-14",1,4,3,5,1
7853,7853,7853,2,"2020-12-15",3,4,2,2,3
7854,7854,7854,2,"2020-11-25",3,3,4,1,2
7855,7855,7855,4,"2020-05-16",2,1,3,5,2
7856,7856,7856,3,"2022-09-11",2,3,5,5,2
7857,7857,7857,4,"2019-03-21",4,4,5,2,1
7858,7858,7858,2,"2021-04-08",1,4,3,4,2
7859,7859,7859,4,"2022-01-12",1,5,1,4,3
7860,7860,7860,2,"2021-11-05",4,3,5,5,5
7861,7861,7861,3,"2022-03-31",2,3,4,3,5
7862,7862,7862,2,"2022-10-22",4,4,3,3,2
7863,7863,7863,3,"2020-09-07",4,2,4,4,1
7864,7864,7864,1,"2019-07-13",1,1,3,5,2
7865,7865,7865,5,"2020-10-13",5,1,3,5,5
7866,7866,7866,5,"2019-10-16",2,4,5,5,5
7867,7867,7867,1,"2020-09-16",2,3,4,4,5
7868,7868,7868,5,"2020-12-02",3,5,2,2,1
7869,7869,7869,2,"2023-08-31",2,1,1,4,2
7870,7870,7870,3,"2020-03-22",4,5,4,2,1
7871,7871,7871,3,"2021-10-11",5,1,2,3,1
7872,7872,7872,5,"2021-11-08",4,3,4,4,1
7873,7873,7873,4,"2020-12-31",5,3,4,5,2
7874,7874,7874,2,"2020-02-28",4,2,4,1,2
7875,7875,7875,4,"2023-01-08",5,4,3,5,1
7876,7876,7876,5,"2021-09-01",3,4,3,2,2
7877,7877,7877,3,"2023-01-20",2,1,5,5,5
7878,7878,7878,1,"2020-03-19",3,1,3,1,4
7879,7879,7879,4,"2022-12-29",5,2,4,5,2
7880,7880,7880,3,"2022-09-02",5,5,5,1,4
7881,7881,7881,4,"2022-10-07",2,4,2,1,5
7882,7882,7882,5,"2020-01-24",2,1,4,5,4
7883,7883,7883,4,"2019-07-02",3,2,4,1,5
7884,7884,7884,5,"2020-01-04",5,4,5,1,4
7885,7885,7885,5,"2020-01-06",1,3,1,3,2
7886,7886,7886,3,"2022-11-03",4,5,2,4,1
7887,7887,7887,1,"2022-11-15",4,2,5,3,5
7888,7888,7888,3,"2023-11-21",5,2,2,3,4
7889,7889,7889,3,"2020-05-15",3,3,4,3,2
7890,7890,7890,4,"2020-02-27",4,2,4,4,3
7891,7891,7891,4,"2022-07-03",2,2,2,1,2
7892,7892,7892,1,"2021-06-07",3,5,3,2,3
7893,7893,7893,3,"2020-09-05",1,2,5,5,5
7894,7894,7894,4,"2020-02-11",4,3,4,2,2
7895,7895,7895,2,"2023-12-04",1,2,2,1,4
7896,7896,7896,1,"2021-03-09",1,2,4,5,1
7897,7897,7897,3,"2019-10-10",2,1,3,3,2
7898,7898,7898,5,"2021-08-10",5,5,3,1,2
7899,7899,7899,5,"2021-01-17",4,4,3,3,5
7900,7900,7900,1,"2020-08-09",3,2,3,2,3
7901,7901,7901,3,"2020-01-17",1,1,1,2,4
7902,7902,7902,4,"2019-06-20",3,3,3,2,2
7903,7903,7903,4,"2021-05-24",1,1,2,2,1
7904,7904,7904,5,"2021-06-12",3,5,3,4,5
7905,7905,7905,4,"2021-11-02",3,5,1,1,1
7906,7906,7906,5,"2021-11-12",3,3,3,5,1
7907,7907,7907,1,"2023-09-08",2,2,5,1,2
7908,7908,7908,4,"2022-08-21",3,5,1,1,2
7909,7909,7909,1,"2020-12-27",4,5,1,2,3
7910,7910,7910,2,"2023-10-06",2,2,1,2,4
7911,7911,7911,2,"2020-01-19",3,4,4,1,3
7912,7912,7912,5,"2021-05-23",5,2,4,5,1
7913,7913,7913,3,"2021-04-09",4,4,3,2,3
7914,7914,7914,5,"2023-04-26",1,2,2,4,2
7915,7915,7915,1,"2021-01-07",2,4,1,5,5
7916,7916,7916,1,"2022-12-24",4,3,1,4,1
7917,7917,7917,2,"2022-02-17",4,5,2,3,3
7918,7918,7918,1,"2022-06-22",2,4,5,2,4
7919,7919,7919,1,"2020-05-27",3,4,4,4,3
7920,7920,7920,3,"2021-11-11",2,4,5,4,5
7921,7921,7921,3,"2020-12-26",3,1,5,4,5
7922,7922,7922,3,"2021-04-16",1,2,2,4,1
7923,7923,7923,3,"2022-12-09",2,2,5,1,1
7924,7924,7924,2,"2020-01-31",2,3,5,5,1
7925,7925,7925,5,"2023-12-08",3,5,5,4,4
7926,7926,7926,4,"2019-06-05",2,5,3,2,5
7927,7927,7927,5,"2021-12-22",4,4,2,4,4
7928,7928,7928,3,"2019-07-01",2,4,1,2,5
7929,7929,7929,5,"2020-05-20",4,2,1,5,5
7930,7930,7930,5,"2023-03-12",1,5,2,3,1
7931,7931,7931,4,"2019-07-21",4,1,5,3,1
7932,7932,7932,3,"2022-02-25",5,5,1,1,1
7933,7933,7933,3,"2023-09-08",2,2,2,4,5
7934,7934,7934,1,"2020-02-02",2,1,4,2,5
7935,7935,7935,5,"2022-09-13",1,4,2,3,5
7936,7936,7936,3,"2021-06-09",4,2,4,5,3
7937,7937,7937,3,"2023-12-16",2,3,2,1,3
7938,7938,7938,1,"2021-12-04",1,5,1,1,5
7939,7939,7939,3,"2021-09-09",3,1,4,1,3
7940,7940,7940,3,"2022-11-13",2,1,3,3,3
7941,7941,7941,1,"2023-07-27",5,2,2,2,5
7942,7942,7942,1,"2024-02-25",5,5,5,5,2
7943,7943,7943,1,"2020-07-29",2,4,3,2,2
7944,7944,7944,3,"2021-11-24",5,4,5,4,4
7945,7945,7945,3,"2020-09-03",1,5,3,2,1
7946,7946,7946,4,"2019-10-09",4,5,5,1,5
7947,7947,7947,5,"2020-11-06",5,2,1,4,4
7948,7948,7948,3,"2020-08-31",3,2,1,4,4
7949,7949,7949,3,"2019-09-22",4,5,5,3,5
7950,7950,7950,2,"2022-11-26",3,4,4,3,1
7951,7951,7951,5,"2023-10-22",3,2,5,3,2
7952,7952,7952,5,"2022-01-13",1,5,4,4,1
7953,7953,7953,5,"2023-09-19",5,5,5,3,2
7954,7954,7954,3,"2020-08-02",5,5,5,3,4
7955,7955,7955,5,"2021-07-11",4,3,4,4,2
7956,7956,7956,2,"2023-08-17",4,4,5,3,1
7957,7957,7957,2,"2019-11-27",4,4,4,4,5
7958,7958,7958,2,"2019-07-06",5,3,1,3,2
7959,7959,7959,2,"2020-05-20",1,4,3,5,5
7960,7960,7960,3,"2020-07-13",2,2,5,5,5
7961,7961,7961,1,"2019-09-21",4,4,2,3,3
7962,7962,7962,1,"2021-10-27",3,1,3,1,3
7963,7963,7963,1,"2022-01-04",5,4,5,3,5
7964,7964,7964,5,"2022-01-15",2,3,4,4,1
7965,7965,7965,2,"2019-10-01",3,1,3,4,3
7966,7966,7966,2,"2023-01-16",3,3,2,4,2
7967,7967,7967,2,"2023-09-24",1,5,3,4,1
7968,7968,7968,4,"2021-01-06",4,2,1,1,2
7969,7969,7969,4,"2019-08-18",3,2,3,3,5
7970,7970,7970,5,"2019-04-08",4,2,3,4,2
7971,7971,7971,2,"2021-03-05",1,3,1,1,2
7972,7972,7972,5,"2019-03-15",3,3,2,5,2
7973,7973,7973,1,"2022-11-03",5,1,5,5,1
7974,7974,7974,2,"2020-01-26",2,2,3,4,5
7975,7975,7975,5,"2021-08-18",2,4,2,2,3
7976,7976,7976,5,"2024-02-16",3,2,1,5,2
7977,7977,7977,5,"2020-08-17",3,4,1,4,1
7978,7978,7978,3,"2019-05-17",1,2,5,4,3
7979,7979,7979,5,"2020-08-12",1,4,1,4,3
7980,7980,7980,2,"2019-03-20",1,3,3,4,3
7981,7981,7981,5,"2019-12-28",2,2,1,3,5
7982,7982,7982,3,"2019-10-25",1,3,5,4,1
7983,7983,7983,3,"2020-03-16",1,1,2,1,3
7984,7984,7984,3,"2022-09-09",2,4,1,5,3
7985,7985,7985,4,"2023-01-04",3,4,5,5,4
7986,7986,7986,1,"2021-12-24",3,4,4,2,4
7987,7987,7987,2,"2023-01-12",3,1,2,5,1
7988,7988,7988,3,"2021-11-22",3,2,2,5,5
7989,7989,7989,2,"2022-10-07",4,2,4,2,3
7990,7990,7990,4,"2022-12-24",2,5,2,2,2
7991,7991,7991,2,"2022-07-24",5,1,2,4,5
7992,7992,7992,5,"2020-10-01",5,1,1,1,5
7993,7993,7993,1,"2023-01-23",3,3,5,2,5
7994,7994,7994,5,"2019-11-11",5,5,3,1,4
7995,7995,7995,3,"2024-02-23",3,2,1,1,1
7996,7996,7996,4,"2020-08-09",4,2,5,5,1
7997,7997,7997,3,"2022-03-06",2,1,1,1,3
7998,7998,7998,5,"2019-03-25",3,3,1,2,4
7999,7999,7999,2,"2020-07-12",1,4,1,4,1
8000,8000,8000,4,"2023-10-08",1,2,2,1,4
8001,8001,8001,3,"2019-10-05",5,5,1,1,2
8002,8002,8002,3,"2022-01-30",4,5,5,3,1
8003,8003,8003,2,"2023-02-07",3,5,5,2,3
8004,8004,8004,1,"2019-05-28",4,1,2,4,2
8005,8005,8005,3,"2022-01-05",3,5,5,4,1
8006,8006,8006,3,"2023-05-05",5,5,5,1,1
8007,8007,8007,5,"2023-07-30",2,1,3,2,1
8008,8008,8008,4,"2019-08-18",5,3,4,4,2
8009,8009,8009,5,"2023-04-30",1,3,4,2,1
8010,8010,8010,3,"2023-11-18",3,5,1,2,1
8011,8011,8011,4,"2023-03-17",3,5,3,3,4
8012,8012,8012,4,"2020-08-06",3,2,4,4,2
8013,8013,8013,4,"2022-01-28",1,5,1,3,5
8014,8014,8014,3,"2021-12-03",3,1,1,1,4
8015,8015,8015,1,"2023-07-28",4,1,3,4,3
8016,8016,8016,2,"2022-12-10",4,3,1,2,5
8017,8017,8017,4,"2021-09-23",2,3,2,2,5
8018,8018,8018,2,"2022-12-15",5,3,2,2,1
8019,8019,8019,3,"2023-01-29",5,2,4,1,2
8020,8020,8020,2,"2019-08-11",1,4,5,2,4
8021,8021,8021,3,"2019-09-29",3,5,5,2,5
8022,8022,8022,2,"2020-04-24",1,1,3,2,3
8023,8023,8023,4,"2019-07-14",2,2,3,2,5
8024,8024,8024,5,"2020-05-21",1,2,3,1,1
8025,8025,8025,2,"2021-04-23",5,3,2,3,3
8026,8026,8026,4,"2020-09-30",5,5,2,3,4
8027,8027,8027,2,"2021-05-01",2,4,4,4,3
8028,8028,8028,3,"2021-05-28",2,4,4,1,5
8029,8029,8029,3,"2022-01-01",4,4,1,1,2
8030,8030,8030,5,"2019-10-11",1,4,1,3,5
8031,8031,8031,5,"2021-02-09",4,4,5,3,5
8032,8032,8032,5,"2022-07-11",1,2,4,3,4
8033,8033,8033,3,"2019-10-11",2,2,3,4,1
8034,8034,8034,3,"2020-03-11",3,1,5,4,2
8035,8035,8035,5,"2021-09-21",5,2,4,5,3
8036,8036,8036,3,"2020-09-12",4,3,3,3,2
8037,8037,8037,4,"2023-04-10",5,5,2,5,2
8038,8038,8038,3,"2021-09-18",3,2,1,4,1
8039,8039,8039,3,"2022-08-12",3,3,5,3,2
8040,8040,8040,2,"2020-02-18",2,2,2,3,4
8041,8041,8041,3,"2021-12-03",3,1,4,3,1
8042,8042,8042,2,"2020-02-01",2,2,3,2,4
8043,8043,8043,2,"2021-06-13",4,3,4,4,5
8044,8044,8044,4,"2022-01-12",3,4,2,5,4
8045,8045,8045,5,"2023-03-08",3,5,3,1,4
8046,8046,8046,5,"2020-09-16",5,2,3,4,1
8047,8047,8047,4,"2021-02-21",2,3,4,3,4
8048,8048,8048,5,"2023-02-25",2,4,1,1,4
8049,8049,8049,3,"2020-12-23",3,4,3,1,1
8050,8050,8050,3,"2024-01-27",3,3,2,3,2
8051,8051,8051,4,"2022-01-15",5,2,3,5,4
8052,8052,8052,5,"2019-04-02",2,2,3,4,5
8053,8053,8053,2,"2022-09-04",1,2,4,1,5
8054,8054,8054,1,"2021-07-20",1,3,3,5,1
8055,8055,8055,2,"2021-05-03",2,1,5,2,1
8056,8056,8056,3,"2023-09-01",3,3,2,4,5
8057,8057,8057,1,"2019-11-13",1,1,2,3,5
8058,8058,8058,1,"2020-03-11",4,5,2,4,3
8059,8059,8059,2,"2022-12-03",3,4,2,2,1
8060,8060,8060,5,"2021-02-25",3,2,5,2,4
8061,8061,8061,2,"2023-12-07",2,1,1,1,3
8062,8062,8062,4,"2022-10-26",4,3,1,5,3
8063,8063,8063,2,"2022-07-01",2,3,1,4,3
8064,8064,8064,2,"2021-12-01",5,1,4,1,2
8065,8065,8065,2,"2019-06-21",5,3,3,1,5
8066,8066,8066,4,"2023-07-05",4,4,2,2,5
8067,8067,8067,1,"2024-01-09",2,3,2,2,4
8068,8068,8068,3,"2021-10-18",2,2,5,5,5
8069,8069,8069,2,"2021-08-03",1,2,3,2,4
8070,8070,8070,2,"2023-08-20",5,1,5,4,1
8071,8071,8071,3,"2019-04-26",5,2,1,5,2
8072,8072,8072,5,"2021-02-20",2,4,5,5,3
8073,8073,8073,2,"2020-11-27",3,2,3,2,1
8074,8074,8074,1,"2019-05-11",3,4,1,3,4
8075,8075,8075,5,"2019-04-02",2,2,3,1,3
8076,8076,8076,2,"2023-10-19",2,3,5,4,3
8077,8077,8077,5,"2019-09-06",5,5,4,5,4
8078,8078,8078,1,"2020-09-07",4,3,3,1,1
8079,8079,8079,2,"2019-06-11",4,2,4,3,2
8080,8080,8080,3,"2023-06-24",2,3,1,3,2
8081,8081,8081,5,"2020-12-21",2,3,1,1,4
8082,8082,8082,5,"2022-09-08",4,5,5,3,5
8083,8083,8083,4,"2020-04-16",1,4,2,5,4
8084,8084,8084,1,"2022-04-13",1,3,4,3,5
8085,8085,8085,3,"2020-02-10",1,2,1,5,4
8086,8086,8086,2,"2019-12-14",2,2,5,4,2
8087,8087,8087,4,"2019-04-23",1,5,4,2,1
8088,8088,8088,1,"2023-10-21",1,1,5,1,3
8089,8089,8089,1,"2022-03-07",5,1,2,1,3
8090,8090,8090,2,"2023-06-17",5,1,2,5,1
8091,8091,8091,1,"2023-04-30",3,4,4,4,1
8092,8092,8092,3,"2019-08-19",2,3,1,2,3
8093,8093,8093,2,"2020-01-09",3,3,5,3,1
8094,8094,8094,3,"2019-10-04",4,1,4,3,5
8095,8095,8095,5,"2023-02-19",2,5,5,4,5
8096,8096,8096,2,"2020-02-28",1,5,2,2,3
8097,8097,8097,4,"2021-06-16",2,3,3,4,3
8098,8098,8098,4,"2021-08-31",3,5,5,1,4
8099,8099,8099,3,"2021-05-08",3,2,4,5,1
8100,8100,8100,4,"2020-09-18",5,3,2,1,3
8101,8101,8101,2,"2022-06-17",4,3,5,3,4
8102,8102,8102,3,"2021-09-07",5,2,4,4,4
8103,8103,8103,2,"2022-10-05",3,3,1,5,4
8104,8104,8104,2,"2020-06-15",5,3,5,1,3
8105,8105,8105,2,"2022-08-28",4,2,2,5,4
8106,8106,8106,1,"2020-12-15",4,1,2,4,5
8107,8107,8107,2,"2019-07-31",5,2,4,5,1
8108,8108,8108,2,"2023-06-17",4,1,5,2,4
8109,8109,8109,5,"2022-09-20",5,2,4,5,3
8110,8110,8110,3,"2020-11-08",1,1,3,5,5
8111,8111,8111,4,"2021-06-05",1,5,3,3,4
8112,8112,8112,4,"2021-11-06",3,4,3,5,1
8113,8113,8113,4,"2019-03-02",5,4,2,5,4
8114,8114,8114,1,"2023-07-16",3,4,5,1,3
8115,8115,8115,5,"2023-09-09",4,5,1,1,2
8116,8116,8116,4,"2022-11-04",5,5,4,1,4
8117,8117,8117,3,"2022-02-27",4,5,1,4,2
8118,8118,8118,5,"2022-04-15",5,5,5,3,5
8119,8119,8119,1,"2020-11-06",5,4,5,4,2
8120,8120,8120,4,"2019-12-15",5,3,5,4,1
8121,8121,8121,1,"2023-09-21",3,2,4,2,1
8122,8122,8122,5,"2024-01-25",1,4,3,1,2
8123,8123,8123,4,"2019-06-02",1,1,2,1,4
8124,8124,8124,5,"2023-03-24",5,2,5,5,3
8125,8125,8125,5,"2021-10-07",3,5,3,3,3
8126,8126,8126,5,"2024-01-12",5,4,3,5,2
8127,8127,8127,3,"2023-12-03",3,5,5,5,1
8128,8128,8128,2,"2023-05-14",5,2,4,4,4
8129,8129,8129,5,"2020-12-03",2,3,4,1,2
8130,8130,8130,4,"2023-10-13",5,2,4,5,3
8131,8131,8131,3,"2020-06-17",5,2,1,5,3
8132,8132,8132,5,"2020-03-25",2,4,1,4,4
8133,8133,8133,3,"2020-07-24",5,3,1,1,2
8134,8134,8134,4,"2019-11-24",5,4,4,1,1
8135,8135,8135,2,"2020-01-12",4,5,1,4,1
8136,8136,8136,5,"2020-03-13",2,4,1,4,4
8137,8137,8137,4,"2023-05-01",5,5,5,4,2
8138,8138,8138,1,"2020-12-06",2,2,4,5,1
8139,8139,8139,3,"2021-05-13",3,4,1,4,3
8140,8140,8140,3,"2023-02-08",2,4,4,4,5
8141,8141,8141,1,"2022-09-25",2,2,5,1,4
8142,8142,8142,4,"2021-07-19",1,3,4,2,2
8143,8143,8143,2,"2023-10-14",4,3,4,5,3
8144,8144,8144,2,"2022-05-28",1,4,3,5,5
8145,8145,8145,2,"2020-11-29",2,3,1,5,3
8146,8146,8146,5,"2022-08-18",3,5,5,3,4
8147,8147,8147,1,"2021-01-04",4,2,1,1,3
8148,8148,8148,4,"2019-12-11",4,4,3,2,3
8149,8149,8149,2,"2022-01-17",3,4,2,4,3
8150,8150,8150,3,"2023-11-19",5,1,4,2,5
8151,8151,8151,5,"2020-04-01",1,3,1,3,2
8152,8152,8152,3,"2020-12-03",3,2,4,5,3
8153,8153,8153,5,"2021-06-08",3,3,4,1,3
8154,8154,8154,5,"2021-07-04",5,5,3,1,3
8155,8155,8155,2,"2020-04-10",2,3,2,1,4
8156,8156,8156,4,"2023-03-31",1,5,4,3,2
8157,8157,8157,4,"2019-03-30",2,2,1,4,4
8158,8158,8158,1,"2019-05-09",2,4,5,2,4
8159,8159,8159,4,"2023-11-05",4,1,3,1,5
8160,8160,8160,1,"2020-11-29",5,4,1,3,2
8161,8161,8161,5,"2020-01-23",5,3,4,2,2
8162,8162,8162,3,"2023-02-04",4,3,2,5,2
8163,8163,8163,2,"2022-05-08",3,5,5,3,1
8164,8164,8164,5,"2019-12-07",2,5,2,3,2
8165,8165,8165,1,"2022-01-12",5,5,2,3,1
8166,8166,8166,2,"2022-02-14",3,3,4,4,3
8167,8167,8167,5,"2020-02-25",2,2,1,3,3
8168,8168,8168,1,"2023-07-02",2,2,5,3,4
8169,8169,8169,2,"2021-10-13",5,1,4,5,1
8170,8170,8170,5,"2023-09-26",5,4,1,1,2
8171,8171,8171,3,"2023-09-08",3,1,1,2,2
8172,8172,8172,5,"2021-05-30",5,3,2,1,4
8173,8173,8173,4,"2022-06-28",3,1,5,3,1
8174,8174,8174,3,"2022-04-17",3,3,4,4,3
8175,8175,8175,1,"2020-10-26",1,1,1,1,5
8176,8176,8176,2,"2023-12-14",5,5,3,1,4
8177,8177,8177,5,"2019-06-16",5,1,1,1,2
8178,8178,8178,2,"2023-02-02",1,1,2,2,3
8179,8179,8179,2,"2022-05-06",4,3,5,1,2
8180,8180,8180,4,"2020-06-20",1,3,3,4,3
8181,8181,8181,4,"2022-07-20",1,2,1,2,2
8182,8182,8182,3,"2020-03-01",2,2,4,3,2
8183,8183,8183,3,"2019-04-23",5,2,1,1,4
8184,8184,8184,3,"2021-05-17",5,4,5,3,3
8185,8185,8185,3,"2021-07-05",4,4,3,4,1
8186,8186,8186,3,"2024-02-03",1,5,3,5,3
8187,8187,8187,1,"2022-08-09",5,1,5,1,4
8188,8188,8188,2,"2022-08-02",1,4,3,2,1
8189,8189,8189,5,"2022-03-13",2,4,2,1,3
8190,8190,8190,4,"2021-06-27",1,1,3,5,3
8191,8191,8191,3,"2024-01-12",4,3,2,4,2
8192,8192,8192,5,"2021-02-20",4,5,1,2,5
8193,8193,8193,5,"2021-02-19",5,5,4,3,3
8194,8194,8194,3,"2023-12-14",5,4,2,1,3
8195,8195,8195,5,"2022-09-03",1,5,3,3,2
8196,8196,8196,1,"2022-05-15",1,2,1,3,2
8197,8197,8197,2,"2021-01-06",5,5,3,2,3
8198,8198,8198,3,"2020-08-05",3,2,4,2,4
8199,8199,8199,5,"2021-01-29",2,1,2,4,1
8200,8200,8200,1,"2020-05-05",3,4,5,1,2
8201,8201,8201,1,"2020-10-29",4,5,4,4,2
8202,8202,8202,2,"2022-08-21",5,2,1,4,3
8203,8203,8203,2,"2022-01-31",2,5,1,4,5
8204,8204,8204,4,"2021-04-02",4,4,5,1,1
8205,8205,8205,3,"2021-08-05",5,4,5,5,4
8206,8206,8206,3,"2021-07-04",5,1,1,3,2
8207,8207,8207,3,"2019-08-28",4,1,4,1,2
8208,8208,8208,4,"2021-07-01",2,5,4,5,3
8209,8209,8209,3,"2022-11-22",4,1,3,3,3
8210,8210,8210,5,"2020-05-11",5,2,4,5,5
8211,8211,8211,1,"2022-09-02",1,5,5,5,3
8212,8212,8212,4,"2024-02-09",3,3,2,3,3
8213,8213,8213,3,"2023-04-18",3,1,2,5,1
8214,8214,8214,2,"2022-07-12",1,3,2,2,4
8215,8215,8215,4,"2019-05-10",4,2,3,5,5
8216,8216,8216,3,"2019-06-20",4,1,2,3,1
8217,8217,8217,2,"2023-08-31",3,3,2,1,2
8218,8218,8218,5,"2022-02-17",2,5,5,4,1
8219,8219,8219,1,"2019-10-21",3,4,2,3,1
8220,8220,8220,3,"2022-11-04",5,5,5,1,5
8221,8221,8221,4,"2021-09-09",5,5,4,4,5
8222,8222,8222,4,"2019-11-10",2,3,3,1,4
8223,8223,8223,1,"2022-09-13",3,2,2,2,2
8224,8224,8224,5,"2023-01-23",5,3,3,3,3
8225,8225,8225,4,"2023-11-20",2,1,5,5,3
8226,8226,8226,1,"2020-07-04",4,1,2,3,4
