"price_id","price","cleaning_fee","security_deposit","extra_person","montly_price","weekly_price"
7319,"20.00","10.00","80.00","50.00","2780.00","100.00"
7320,"20.00","10.00","40.00","50.00","1400.00","120.00"
7321,"30.00","20.00","50.00","30.00","1190.00","100.00"
7322,"80.00","30.00","60.00","20.00","1900.00","260.00"
7323,"60.00","10.00","50.00","50.00","2910.00","220.00"
7324,"50.00","30.00","40.00","50.00","2390.00","180.00"
7325,"10.00","20.00","90.00","20.00","2320.00","100.00"
7326,"40.00","30.00","30.00","40.00","1740.00","300.00"
7327,"20.00","20.00","80.00","30.00","1860.00","160.00"
7328,"20.00","10.00","70.00","20.00","1440.00","270.00"
7329,"10.00","10.00","40.00","40.00","2700.00","130.00"
7330,"40.00","10.00","60.00","50.00","2230.00","270.00"
7331,"70.00","10.00","50.00","10.00","2760.00","230.00"
7332,"40.00","20.00","20.00","40.00","1540.00","210.00"
7333,"10.00","20.00","10.00","30.00","1780.00","150.00"
7334,"50.00","30.00","30.00","20.00","2730.00","250.00"
7335,"60.00","20.00","20.00","50.00","2730.00","190.00"
7336,"60.00","10.00","70.00","30.00","2570.00","300.00"
7337,"60.00","20.00","30.00","10.00","1340.00","140.00"
7338,"80.00","30.00","90.00","20.00","2100.00","300.00"
7339,"70.00","10.00","40.00","50.00","2740.00","120.00"
7340,"80.00","20.00","30.00","40.00","1390.00","290.00"
7341,"20.00","20.00","50.00","30.00","2800.00","100.00"
7342,"60.00","30.00","60.00","20.00","2310.00","290.00"
7343,"70.00","10.00","70.00","40.00","1380.00","290.00"
7344,"50.00","30.00","80.00","20.00","2390.00","240.00"
7345,"20.00","10.00","10.00","40.00","2600.00","100.00"
7346,"40.00","20.00","60.00","30.00","2510.00","150.00"
7347,"50.00","10.00","20.00","20.00","2790.00","200.00"
7348,"60.00","10.00","20.00","50.00","1010.00","170.00"
7349,"20.00","20.00","90.00","50.00","1730.00","120.00"
7350,"60.00","10.00","70.00","40.00","1710.00","150.00"
7351,"40.00","30.00","10.00","40.00","2420.00","100.00"
7352,"10.00","30.00","60.00","20.00","1300.00","230.00"
7353,"70.00","30.00","80.00","50.00","1410.00","270.00"
7354,"90.00","10.00","60.00","40.00","1460.00","140.00"
7355,"70.00","20.00","60.00","20.00","1530.00","270.00"
7356,"80.00","20.00","20.00","30.00","1580.00","160.00"
7357,"30.00","30.00","50.00","20.00","1640.00","160.00"
7358,"50.00","20.00","60.00","20.00","2500.00","100.00"
7359,"80.00","20.00","90.00","20.00","1410.00","140.00"
7360,"10.00","10.00","30.00","10.00","1340.00","170.00"
7361,"70.00","30.00","50.00","30.00","2650.00","240.00"
7362,"90.00","20.00","60.00","50.00","1230.00","230.00"
7363,"90.00","20.00","20.00","40.00","1770.00","210.00"
7364,"70.00","30.00","90.00","30.00","2010.00","240.00"
7365,"90.00","10.00","80.00","20.00","1400.00","100.00"
7366,"80.00","30.00","20.00","10.00","1460.00","160.00"
7367,"80.00","10.00","50.00","30.00","2210.00","130.00"
7368,"40.00","30.00","30.00","10.00","2750.00","130.00"
7369,"80.00","30.00","90.00","50.00","2020.00","160.00"
7370,"50.00","30.00","20.00","40.00","2890.00","290.00"
7371,"50.00","20.00","80.00","10.00","2650.00","140.00"
7372,"60.00","20.00","10.00","50.00","1150.00","200.00"
7373,"50.00","30.00","60.00","30.00","1570.00","270.00"
7374,"50.00","30.00","80.00","30.00","1770.00","140.00"
7375,"70.00","30.00","10.00","20.00","2090.00","280.00"
7376,"90.00","10.00","60.00","10.00","2930.00","130.00"
7377,"80.00","30.00","30.00","30.00","1810.00","270.00"
7378,"30.00","10.00","30.00","30.00","1170.00","300.00"
7379,"40.00","30.00","30.00","40.00","1800.00","150.00"
7380,"40.00","20.00","60.00","50.00","2060.00","130.00"
7381,"30.00","30.00","70.00","20.00","1880.00","250.00"
7382,"70.00","30.00","30.00","40.00","2450.00","230.00"
7383,"60.00","20.00","30.00","40.00","2330.00","260.00"
7384,"70.00","30.00","80.00","50.00","1820.00","230.00"
7385,"10.00","30.00","40.00","30.00","1760.00","280.00"
7386,"50.00","10.00","60.00","10.00","1770.00","130.00"
7387,"50.00","20.00","60.00","10.00","1410.00","140.00"
7388,"10.00","10.00","20.00","20.00","2120.00","140.00"
7389,"30.00","20.00","70.00","50.00","1400.00","150.00"
7390,"50.00","10.00","60.00","10.00","2210.00","280.00"
7391,"60.00","10.00","50.00","30.00","1400.00","180.00"
7392,"20.00","20.00","10.00","20.00","2910.00","150.00"
7393,"80.00","10.00","50.00","50.00","2570.00","150.00"
7394,"60.00","30.00","60.00","40.00","1440.00","220.00"
7395,"90.00","10.00","40.00","10.00","2020.00","250.00"
7396,"90.00","20.00","10.00","40.00","1180.00","120.00"
7397,"10.00","20.00","70.00","40.00","1980.00","280.00"
7398,"90.00","30.00","20.00","30.00","2800.00","170.00"
7399,"40.00","20.00","50.00","20.00","2090.00","220.00"
7400,"60.00","20.00","40.00","40.00","1130.00","260.00"
7401,"30.00","10.00","60.00","10.00","1020.00","260.00"
7402,"80.00","30.00","10.00","40.00","1500.00","110.00"
7403,"30.00","20.00","90.00","30.00","2930.00","210.00"
7404,"20.00","30.00","50.00","40.00","2850.00","290.00"
7405,"90.00","30.00","10.00","40.00","1180.00","210.00"
7406,"30.00","10.00","60.00","30.00","2350.00","210.00"
7407,"50.00","30.00","60.00","40.00","1940.00","190.00"
7408,"60.00","10.00","50.00","40.00","2280.00","220.00"
7409,"60.00","20.00","30.00","10.00","2900.00","270.00"
7410,"20.00","10.00","40.00","50.00","1010.00","250.00"
7411,"80.00","10.00","20.00","30.00","2240.00","230.00"
7412,"40.00","10.00","10.00","40.00","2710.00","250.00"
7413,"20.00","20.00","80.00","20.00","1250.00","260.00"
7414,"20.00","20.00","10.00","10.00","2860.00","170.00"
7415,"90.00","30.00","40.00","10.00","2480.00","260.00"
7416,"70.00","20.00","40.00","50.00","2620.00","290.00"
7417,"30.00","10.00","50.00","40.00","1960.00","150.00"
7418,"30.00","30.00","60.00","50.00","1820.00","280.00"
7419,"10.00","10.00","70.00","40.00","2320.00","230.00"
7420,"80.00","20.00","10.00","30.00","1730.00","270.00"
7421,"60.00","30.00","10.00","30.00","2620.00","200.00"
7422,"30.00","10.00","90.00","10.00","2880.00","130.00"
7423,"30.00","10.00","20.00","30.00","1770.00","270.00"
7424,"70.00","30.00","80.00","40.00","1520.00","170.00"
7425,"10.00","10.00","80.00","20.00","2390.00","270.00"
7426,"20.00","30.00","70.00","20.00","1780.00","170.00"
7427,"80.00","10.00","60.00","30.00","2490.00","120.00"
7428,"40.00","20.00","50.00","30.00","1340.00","210.00"
7429,"90.00","20.00","20.00","20.00","1800.00","290.00"
7430,"70.00","20.00","10.00","20.00","1840.00","220.00"
7431,"40.00","20.00","70.00","50.00","2360.00","210.00"
7432,"20.00","10.00","70.00","40.00","2070.00","120.00"
7433,"70.00","10.00","10.00","20.00","1940.00","100.00"
7434,"30.00","10.00","40.00","40.00","2310.00","190.00"
7435,"60.00","30.00","30.00","10.00","2350.00","300.00"
7436,"30.00","10.00","10.00","20.00","2730.00","200.00"
7437,"60.00","10.00","60.00","20.00","1970.00","140.00"
7438,"10.00","30.00","60.00","30.00","2140.00","150.00"
7439,"40.00","20.00","40.00","40.00","2650.00","210.00"
7440,"40.00","20.00","90.00","20.00","1450.00","220.00"
7441,"60.00","10.00","80.00","40.00","1350.00","240.00"
7442,"70.00","20.00","50.00","20.00","1410.00","160.00"
7443,"80.00","30.00","90.00","40.00","1650.00","260.00"
7444,"50.00","30.00","80.00","10.00","1810.00","130.00"
7445,"30.00","30.00","30.00","50.00","3000.00","100.00"
7446,"30.00","20.00","10.00","20.00","1750.00","150.00"
7447,"90.00","10.00","50.00","30.00","1770.00","140.00"
7448,"10.00","20.00","80.00","40.00","2420.00","120.00"
7449,"40.00","10.00","10.00","30.00","2830.00","280.00"
7450,"50.00","30.00","50.00","30.00","2110.00","260.00"
7451,"80.00","30.00","10.00","10.00","1910.00","140.00"
7452,"40.00","30.00","40.00","20.00","1530.00","170.00"
7453,"80.00","10.00","60.00","10.00","2090.00","290.00"
7454,"60.00","30.00","50.00","40.00","2090.00","170.00"
7455,"80.00","30.00","30.00","30.00","1000.00","160.00"
7456,"40.00","30.00","40.00","30.00","1200.00","250.00"
7457,"30.00","30.00","50.00","20.00","1360.00","240.00"
7458,"60.00","10.00","50.00","40.00","2660.00","300.00"
7459,"30.00","30.00","90.00","30.00","1840.00","210.00"
7460,"50.00","20.00","40.00","20.00","1160.00","300.00"
7461,"80.00","10.00","70.00","40.00","2940.00","120.00"
7462,"40.00","30.00","60.00","50.00","2580.00","160.00"
7463,"60.00","20.00","30.00","10.00","1280.00","280.00"
7464,"10.00","30.00","10.00","20.00","1680.00","110.00"
7465,"70.00","10.00","30.00","10.00","1800.00","240.00"
7466,"10.00","30.00","90.00","40.00","2730.00","290.00"
7467,"40.00","20.00","80.00","20.00","2830.00","190.00"
7468,"20.00","30.00","60.00","40.00","2640.00","190.00"
7469,"80.00","20.00","60.00","30.00","2630.00","280.00"
7470,"60.00","30.00","40.00","40.00","2310.00","230.00"
7471,"40.00","10.00","50.00","40.00","1370.00","240.00"
7472,"80.00","20.00","30.00","30.00","2130.00","150.00"
7473,"10.00","30.00","60.00","30.00","2670.00","140.00"
7474,"60.00","30.00","50.00","40.00","1860.00","220.00"
7475,"40.00","20.00","50.00","40.00","2740.00","230.00"
7476,"70.00","20.00","70.00","10.00","1020.00","130.00"
7477,"20.00","30.00","80.00","10.00","1560.00","160.00"
7478,"30.00","10.00","20.00","50.00","2850.00","130.00"
7479,"60.00","10.00","60.00","40.00","1100.00","160.00"
7480,"30.00","30.00","20.00","30.00","1390.00","100.00"
7481,"60.00","30.00","10.00","20.00","2710.00","270.00"
7482,"80.00","10.00","80.00","10.00","2820.00","290.00"
7483,"50.00","10.00","60.00","50.00","2060.00","200.00"
7484,"10.00","10.00","70.00","10.00","2400.00","210.00"
7485,"70.00","30.00","50.00","20.00","1560.00","290.00"
7486,"40.00","30.00","30.00","20.00","2980.00","230.00"
7487,"60.00","20.00","50.00","20.00","1900.00","190.00"
7488,"90.00","20.00","30.00","40.00","2410.00","250.00"
7489,"50.00","10.00","60.00","40.00","2660.00","110.00"
7490,"10.00","20.00","90.00","10.00","1020.00","250.00"
7491,"70.00","10.00","50.00","10.00","1130.00","140.00"
7492,"40.00","30.00","30.00","40.00","2570.00","160.00"
7493,"90.00","30.00","20.00","40.00","2310.00","280.00"
7494,"80.00","30.00","40.00","30.00","1790.00","130.00"
7495,"50.00","20.00","90.00","50.00","1040.00","280.00"
7496,"60.00","10.00","80.00","20.00","2560.00","200.00"
7497,"80.00","30.00","30.00","10.00","1080.00","140.00"
7498,"70.00","10.00","70.00","50.00","2050.00","300.00"
7499,"70.00","20.00","60.00","50.00","1760.00","110.00"
7500,"40.00","20.00","50.00","10.00","2170.00","140.00"
7501,"70.00","20.00","80.00","10.00","1060.00","130.00"
7502,"60.00","20.00","50.00","10.00","2220.00","240.00"
7503,"20.00","20.00","50.00","20.00","1820.00","120.00"
7504,"80.00","10.00","90.00","30.00","2800.00","210.00"
7505,"30.00","10.00","60.00","40.00","1160.00","110.00"
7506,"50.00","30.00","30.00","10.00","2840.00","140.00"
7507,"20.00","10.00","30.00","50.00","1420.00","170.00"
7508,"20.00","10.00","90.00","50.00","1140.00","240.00"
7509,"60.00","30.00","70.00","50.00","2210.00","250.00"
7510,"50.00","30.00","30.00","30.00","2940.00","160.00"
7511,"90.00","10.00","70.00","30.00","2820.00","120.00"
7512,"50.00","20.00","20.00","40.00","2160.00","250.00"
7513,"50.00","10.00","40.00","40.00","2470.00","200.00"
7514,"20.00","20.00","60.00","30.00","2700.00","130.00"
7515,"70.00","30.00","70.00","30.00","1610.00","200.00"
7516,"70.00","30.00","40.00","50.00","1360.00","130.00"
7517,"40.00","20.00","40.00","40.00","1500.00","200.00"
7518,"90.00","10.00","40.00","30.00","2680.00","190.00"
7519,"80.00","30.00","50.00","10.00","1100.00","220.00"
7520,"80.00","10.00","60.00","20.00","1940.00","280.00"
7521,"90.00","10.00","40.00","30.00","2220.00","230.00"
7522,"40.00","30.00","70.00","30.00","2520.00","110.00"
7523,"60.00","30.00","50.00","10.00","2390.00","100.00"
7524,"10.00","10.00","70.00","40.00","2940.00","170.00"
7525,"10.00","20.00","80.00","10.00","1270.00","170.00"
7526,"80.00","20.00","80.00","10.00","2040.00","160.00"
7527,"40.00","30.00","80.00","10.00","1430.00","150.00"
7528,"90.00","20.00","70.00","10.00","1510.00","250.00"
7529,"10.00","20.00","50.00","50.00","2640.00","150.00"
7530,"70.00","10.00","50.00","40.00","1750.00","220.00"
7531,"60.00","30.00","10.00","30.00","2890.00","130.00"
7532,"60.00","10.00","70.00","40.00","2730.00","100.00"
7533,"60.00","30.00","80.00","10.00","2940.00","290.00"
7534,"40.00","20.00","60.00","50.00","1360.00","180.00"
7535,"50.00","20.00","20.00","40.00","2240.00","130.00"
7536,"90.00","20.00","10.00","10.00","2770.00","230.00"
7537,"50.00","20.00","30.00","50.00","1240.00","180.00"
7538,"30.00","30.00","80.00","20.00","2560.00","130.00"
7539,"10.00","30.00","20.00","30.00","1680.00","250.00"
7540,"80.00","20.00","90.00","40.00","1580.00","280.00"
7541,"80.00","30.00","90.00","10.00","1700.00","300.00"
7542,"20.00","10.00","70.00","30.00","1750.00","300.00"
7543,"70.00","10.00","40.00","40.00","1130.00","240.00"
7544,"70.00","10.00","40.00","30.00","2460.00","290.00"
7545,"20.00","30.00","20.00","20.00","1320.00","260.00"
7546,"70.00","30.00","80.00","50.00","1190.00","160.00"
7547,"70.00","10.00","60.00","10.00","1320.00","300.00"
7548,"30.00","20.00","10.00","20.00","2820.00","120.00"
7549,"40.00","20.00","40.00","30.00","2690.00","270.00"
7550,"80.00","20.00","40.00","20.00","2050.00","150.00"
7551,"30.00","30.00","90.00","10.00","1600.00","130.00"
7552,"60.00","10.00","80.00","20.00","2920.00","220.00"
7553,"90.00","10.00","40.00","10.00","2310.00","210.00"
7554,"20.00","20.00","30.00","10.00","1540.00","170.00"
7555,"60.00","30.00","90.00","10.00","1460.00","230.00"
7556,"90.00","30.00","20.00","50.00","1350.00","220.00"
7557,"20.00","10.00","70.00","20.00","2410.00","230.00"
7558,"80.00","10.00","60.00","10.00","2300.00","180.00"
7559,"80.00","30.00","60.00","30.00","1480.00","260.00"
7560,"40.00","20.00","40.00","40.00","2270.00","160.00"
7561,"60.00","20.00","10.00","20.00","2340.00","150.00"
7562,"10.00","20.00","40.00","50.00","1660.00","150.00"
7563,"50.00","30.00","50.00","30.00","2980.00","150.00"
7564,"80.00","10.00","60.00","50.00","1400.00","230.00"
7565,"90.00","10.00","30.00","10.00","1950.00","280.00"
7566,"50.00","10.00","80.00","20.00","2090.00","250.00"
7567,"30.00","10.00","80.00","40.00","2470.00","140.00"
7568,"70.00","20.00","80.00","30.00","2940.00","160.00"
7569,"90.00","10.00","90.00","50.00","1730.00","220.00"
7570,"60.00","30.00","40.00","10.00","2230.00","270.00"
7571,"80.00","30.00","10.00","40.00","1290.00","220.00"
7572,"30.00","10.00","50.00","10.00","2870.00","220.00"
7573,"50.00","30.00","30.00","20.00","2670.00","140.00"
7574,"10.00","30.00","80.00","40.00","1610.00","270.00"
7575,"40.00","10.00","40.00","20.00","1450.00","290.00"
7576,"90.00","10.00","40.00","10.00","1280.00","250.00"
7577,"10.00","20.00","40.00","10.00","2160.00","290.00"
7578,"90.00","10.00","40.00","10.00","1490.00","270.00"
7579,"30.00","10.00","60.00","40.00","2620.00","270.00"
7580,"80.00","30.00","80.00","50.00","2360.00","300.00"
7581,"90.00","20.00","10.00","10.00","1180.00","200.00"
7582,"60.00","20.00","90.00","20.00","1810.00","180.00"
7583,"80.00","30.00","70.00","30.00","2780.00","200.00"
7584,"30.00","20.00","50.00","10.00","1930.00","250.00"
7585,"60.00","20.00","70.00","20.00","2270.00","110.00"
7586,"70.00","30.00","30.00","50.00","1610.00","190.00"
7587,"50.00","10.00","10.00","10.00","2860.00","130.00"
7588,"80.00","30.00","10.00","40.00","1820.00","290.00"
7589,"80.00","20.00","20.00","30.00","2490.00","220.00"
7590,"30.00","20.00","50.00","50.00","1680.00","140.00"
7591,"70.00","10.00","50.00","40.00","2990.00","280.00"
7592,"20.00","30.00","40.00","30.00","1900.00","260.00"
7593,"20.00","30.00","80.00","40.00","1900.00","230.00"
7594,"20.00","10.00","80.00","10.00","1550.00","230.00"
7595,"60.00","30.00","50.00","40.00","1570.00","280.00"
7596,"90.00","20.00","40.00","30.00","2970.00","230.00"
7597,"40.00","10.00","50.00","10.00","2970.00","130.00"
7598,"20.00","10.00","50.00","50.00","1170.00","300.00"
7599,"90.00","10.00","80.00","40.00","1220.00","250.00"
7600,"30.00","10.00","80.00","40.00","1420.00","250.00"
7601,"70.00","20.00","40.00","30.00","2940.00","280.00"
7602,"30.00","10.00","50.00","30.00","1220.00","240.00"
7603,"10.00","20.00","30.00","20.00","2450.00","270.00"
7604,"50.00","20.00","10.00","40.00","1500.00","290.00"
7605,"30.00","30.00","80.00","40.00","1110.00","160.00"
7606,"20.00","30.00","30.00","10.00","1730.00","290.00"
7607,"60.00","10.00","30.00","20.00","2050.00","180.00"
7608,"60.00","10.00","90.00","40.00","2320.00","160.00"
7609,"30.00","30.00","40.00","40.00","1870.00","150.00"
7610,"70.00","30.00","10.00","20.00","1080.00","220.00"
7611,"10.00","30.00","90.00","20.00","2480.00","110.00"
7612,"10.00","20.00","40.00","10.00","1470.00","260.00"
7613,"90.00","30.00","10.00","10.00","2390.00","200.00"
7614,"70.00","20.00","70.00","50.00","2560.00","200.00"
7615,"80.00","10.00","90.00","20.00","2640.00","110.00"
7616,"50.00","20.00","40.00","40.00","2560.00","180.00"
7617,"30.00","20.00","50.00","10.00","2470.00","200.00"
7618,"90.00","30.00","20.00","50.00","1430.00","300.00"
7619,"40.00","30.00","20.00","50.00","2890.00","200.00"
7620,"60.00","10.00","30.00","10.00","1120.00","230.00"
7621,"60.00","10.00","20.00","30.00","1380.00","130.00"
7622,"10.00","30.00","80.00","20.00","2050.00","170.00"
7623,"20.00","30.00","10.00","10.00","2410.00","250.00"
7624,"50.00","10.00","70.00","40.00","2860.00","160.00"
7625,"80.00","20.00","30.00","50.00","2640.00","100.00"
7626,"30.00","30.00","30.00","30.00","2410.00","150.00"
7627,"90.00","20.00","60.00","50.00","1960.00","210.00"
7628,"80.00","10.00","30.00","40.00","1490.00","100.00"
7629,"80.00","20.00","20.00","40.00","1340.00","220.00"
7630,"10.00","10.00","10.00","40.00","1590.00","130.00"
7631,"30.00","30.00","20.00","30.00","2350.00","270.00"
7632,"70.00","20.00","90.00","10.00","1010.00","240.00"
7633,"90.00","20.00","40.00","20.00","2550.00","290.00"
7634,"70.00","30.00","80.00","30.00","2830.00","280.00"
7635,"80.00","10.00","80.00","40.00","1640.00","160.00"
7636,"80.00","10.00","70.00","50.00","2220.00","270.00"
7637,"40.00","30.00","50.00","50.00","1590.00","110.00"
7638,"30.00","10.00","20.00","50.00","1730.00","110.00"
7639,"80.00","30.00","60.00","30.00","2800.00","300.00"
7640,"20.00","20.00","10.00","40.00","2930.00","260.00"
7641,"40.00","30.00","30.00","10.00","1460.00","210.00"
7642,"40.00","20.00","20.00","40.00","2240.00","200.00"
7643,"90.00","10.00","70.00","10.00","2520.00","160.00"
7644,"50.00","20.00","90.00","50.00","2670.00","240.00"
7645,"90.00","30.00","50.00","50.00","2540.00","140.00"
7646,"90.00","30.00","90.00","50.00","2270.00","110.00"
7647,"50.00","10.00","90.00","40.00","2860.00","250.00"
7648,"40.00","20.00","10.00","10.00","2080.00","170.00"
7649,"20.00","30.00","10.00","10.00","1370.00","100.00"
7650,"70.00","10.00","80.00","10.00","2680.00","260.00"
7651,"30.00","30.00","80.00","30.00","2160.00","200.00"
7652,"80.00","30.00","10.00","10.00","1830.00","210.00"
7653,"60.00","30.00","90.00","30.00","2860.00","110.00"
7654,"20.00","20.00","10.00","10.00","2860.00","300.00"
7655,"40.00","20.00","30.00","10.00","1820.00","280.00"
7656,"40.00","10.00","80.00","30.00","1410.00","240.00"
7657,"90.00","20.00","90.00","20.00","2490.00","220.00"
7658,"80.00","10.00","20.00","40.00","2610.00","290.00"
7659,"80.00","30.00","90.00","30.00","2140.00","190.00"
7660,"10.00","30.00","90.00","50.00","2560.00","190.00"
7661,"20.00","20.00","40.00","20.00","2460.00","170.00"
7662,"30.00","30.00","70.00","30.00","1520.00","270.00"
7663,"90.00","10.00","10.00","20.00","2860.00","190.00"
7664,"70.00","30.00","20.00","50.00","1020.00","300.00"
7665,"10.00","20.00","20.00","10.00","1570.00","260.00"
7666,"90.00","20.00","20.00","50.00","1160.00","200.00"
7667,"60.00","30.00","50.00","40.00","2320.00","260.00"
7668,"10.00","30.00","10.00","30.00","2340.00","170.00"
7669,"20.00","20.00","90.00","50.00","2250.00","110.00"
7670,"20.00","20.00","90.00","40.00","1890.00","170.00"
7671,"60.00","10.00","10.00","20.00","1370.00","110.00"
7672,"50.00","30.00","20.00","20.00","2030.00","280.00"
7673,"20.00","10.00","20.00","50.00","1190.00","210.00"
7674,"90.00","30.00","50.00","10.00","2110.00","190.00"
7675,"30.00","10.00","20.00","20.00","1730.00","220.00"
7676,"60.00","10.00","40.00","40.00","2920.00","130.00"
7677,"20.00","10.00","20.00","10.00","1920.00","190.00"
7678,"30.00","20.00","10.00","50.00","2880.00","140.00"
7679,"30.00","20.00","70.00","40.00","1300.00","170.00"
7680,"50.00","20.00","60.00","10.00","1290.00","100.00"
7681,"40.00","10.00","60.00","50.00","2750.00","120.00"
7682,"60.00","30.00","70.00","30.00","2970.00","100.00"
7683,"20.00","10.00","40.00","50.00","2690.00","300.00"
7684,"90.00","20.00","70.00","10.00","2090.00","100.00"
7685,"40.00","30.00","80.00","20.00","1200.00","250.00"
7686,"60.00","30.00","80.00","50.00","1380.00","220.00"
7687,"70.00","30.00","30.00","20.00","2040.00","210.00"
7688,"60.00","20.00","80.00","40.00","2100.00","150.00"
7689,"90.00","10.00","90.00","10.00","1520.00","290.00"
7690,"30.00","10.00","80.00","50.00","2820.00","190.00"
7691,"10.00","20.00","30.00","10.00","1990.00","120.00"
7692,"50.00","20.00","80.00","40.00","2560.00","220.00"
7693,"20.00","10.00","20.00","20.00","1390.00","130.00"
7694,"90.00","10.00","40.00","40.00","1980.00","110.00"
7695,"60.00","10.00","70.00","30.00","2970.00","100.00"
7696,"30.00","20.00","90.00","10.00","1270.00","270.00"
7697,"30.00","10.00","70.00","20.00","1580.00","240.00"
7698,"90.00","10.00","70.00","20.00","2800.00","240.00"
7699,"40.00","10.00","60.00","50.00","2870.00","230.00"
7700,"80.00","20.00","70.00","10.00","1580.00","100.00"
7701,"90.00","10.00","30.00","20.00","2690.00","270.00"
7702,"40.00","30.00","40.00","20.00","2260.00","110.00"
7703,"40.00","10.00","60.00","40.00","2100.00","210.00"
7704,"20.00","20.00","90.00","50.00","1130.00","240.00"
7705,"30.00","10.00","70.00","20.00","1290.00","280.00"
7706,"80.00","10.00","30.00","30.00","2610.00","100.00"
7707,"90.00","20.00","30.00","30.00","1960.00","270.00"
7708,"20.00","20.00","10.00","30.00","2550.00","230.00"
7709,"60.00","10.00","80.00","40.00","1880.00","110.00"
7710,"10.00","10.00","10.00","20.00","1570.00","250.00"
7711,"90.00","20.00","90.00","10.00","1360.00","120.00"
7712,"70.00","30.00","30.00","10.00","1420.00","260.00"
7713,"80.00","10.00","90.00","20.00","1360.00","230.00"
7714,"20.00","20.00","70.00","50.00","2180.00","260.00"
7715,"20.00","10.00","70.00","40.00","2810.00","260.00"
7716,"60.00","30.00","60.00","30.00","2550.00","300.00"
7717,"10.00","10.00","90.00","20.00","2160.00","240.00"
7718,"80.00","30.00","80.00","30.00","1200.00","180.00"
7719,"20.00","30.00","20.00","10.00","1180.00","130.00"
7720,"50.00","10.00","80.00","50.00","2330.00","230.00"
7721,"70.00","20.00","40.00","10.00","2510.00","130.00"
7722,"20.00","30.00","80.00","40.00","1100.00","170.00"
7723,"20.00","10.00","30.00","30.00","1330.00","140.00"
7724,"70.00","20.00","30.00","50.00","2030.00","140.00"
7725,"40.00","10.00","80.00","40.00","1690.00","150.00"
7726,"10.00","20.00","70.00","20.00","1800.00","250.00"
7727,"50.00","20.00","20.00","50.00","2160.00","170.00"
7728,"30.00","20.00","10.00","10.00","1110.00","240.00"
7729,"50.00","10.00","60.00","20.00","1530.00","300.00"
7730,"10.00","10.00","20.00","20.00","2780.00","250.00"
7731,"70.00","20.00","60.00","50.00","2150.00","300.00"
7732,"70.00","30.00","60.00","10.00","1990.00","260.00"
7733,"80.00","20.00","80.00","40.00","2510.00","100.00"
7734,"30.00","20.00","60.00","40.00","1110.00","220.00"
7735,"40.00","10.00","90.00","10.00","1850.00","180.00"
7736,"50.00","10.00","20.00","20.00","1870.00","160.00"
7737,"10.00","20.00","50.00","50.00","2480.00","230.00"
7738,"60.00","20.00","20.00","50.00","1310.00","150.00"
7739,"90.00","20.00","50.00","50.00","1110.00","180.00"
7740,"50.00","30.00","70.00","10.00","2960.00","210.00"
7741,"70.00","20.00","50.00","50.00","1520.00","230.00"
7742,"10.00","10.00","60.00","40.00","1060.00","140.00"
7743,"20.00","30.00","20.00","40.00","1490.00","150.00"
7744,"50.00","30.00","90.00","50.00","2410.00","180.00"
7745,"90.00","20.00","30.00","20.00","2110.00","110.00"
7746,"40.00","20.00","10.00","50.00","1780.00","120.00"
7747,"80.00","10.00","90.00","30.00","2180.00","200.00"
7748,"40.00","20.00","10.00","10.00","1150.00","230.00"
7749,"90.00","30.00","80.00","40.00","1360.00","300.00"
7750,"60.00","10.00","50.00","10.00","2860.00","150.00"
7751,"60.00","30.00","50.00","40.00","2870.00","140.00"
7752,"50.00","10.00","20.00","30.00","1900.00","100.00"
7753,"70.00","10.00","10.00","30.00","1990.00","190.00"
7754,"90.00","30.00","70.00","10.00","1870.00","130.00"
7755,"60.00","10.00","70.00","40.00","1200.00","200.00"
7756,"10.00","20.00","30.00","10.00","3000.00","140.00"
7757,"80.00","20.00","50.00","40.00","2670.00","170.00"
7758,"20.00","20.00","10.00","20.00","3000.00","170.00"
7759,"50.00","30.00","30.00","40.00","2680.00","140.00"
7760,"60.00","10.00","30.00","50.00","3000.00","130.00"
7761,"20.00","30.00","90.00","30.00","2370.00","300.00"
7762,"70.00","10.00","10.00","20.00","2860.00","120.00"
7763,"60.00","30.00","10.00","10.00","2610.00","120.00"
7764,"40.00","10.00","80.00","20.00","2780.00","260.00"
7765,"10.00","30.00","30.00","20.00","2760.00","230.00"
7766,"20.00","20.00","60.00","10.00","1430.00","300.00"
7767,"90.00","20.00","50.00","50.00","1650.00","290.00"
7768,"30.00","30.00","50.00","10.00","1750.00","230.00"
7769,"30.00","30.00","70.00","40.00","2840.00","130.00"
7770,"70.00","10.00","20.00","10.00","1200.00","290.00"
7771,"40.00","30.00","60.00","20.00","1050.00","300.00"
7772,"80.00","10.00","80.00","30.00","1410.00","170.00"
7773,"30.00","20.00","60.00","20.00","1420.00","190.00"
7774,"70.00","30.00","40.00","50.00","2650.00","190.00"
7775,"50.00","10.00","70.00","40.00","1130.00","300.00"
7776,"80.00","10.00","60.00","30.00","1530.00","220.00"
7777,"50.00","20.00","40.00","50.00","2210.00","140.00"
7778,"10.00","20.00","80.00","30.00","1330.00","170.00"
7779,"40.00","10.00","60.00","30.00","2830.00","190.00"
7780,"50.00","10.00","80.00","40.00","1320.00","280.00"
7781,"90.00","20.00","30.00","40.00","2420.00","220.00"
7782,"60.00","20.00","50.00","50.00","1750.00","140.00"
7783,"80.00","10.00","40.00","20.00","1910.00","140.00"
